"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards"
"floweja01",0,0,0,0,"N",1902,3,16,"USA","MD","Cambridge",1962,12,27,"USA","FL","Clearwater","Jake","Flowers","D'Arcy Raymond",170,71,"R","R","1923-09-07",1934-08-02,"flowj101","floweja01",10,3,583,1693,229,433,75,18,16,201,58,2,190,139,0,6,57,0,5,477,0,0,999,1243,86,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,324,0.255759007678677,0.349675132900177,0.332980412916887,0.0939161252215003,0.17058348332451,0.135262847017129,0.255759007678677,0.19137625516834,0.0443000590667454,0.0106320141760189,0.00945067926757236,0.118724158298878,0.0342587123449498,0.00118133490844654,0.112226816302422,0.0821027761370348,0,0.00354400472533963,0.0336680448907265,0,0.00295333727111636,0
"castrju01",0,0,0,0,"N",1972,6,20,"Mexico","Sinaloa","Los Mochis",NA,NA,NA,"","","","Juan","Castro","Juan Gabriel",190,71,"R","R","1995-09-02",2011-06-04,"castj004","castrju01",17,5,1103,2627,253,601,123,13,36,234,5,9,149,472,8,1,51,21,73,1097,669,19409,1089,1988,74,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,429,0.228778073848496,0.326608298439284,0.268406004288778,0.097830224590788,0.139456702508961,0.0963075751808146,0.228778073848496,0.163304149219642,0.0468214693566806,0.0049486105824134,0.0137038446897602,0.0890749904834412,0.00190331176246669,0.00342596117244005,0.0567186905215074,0.179672630376856,0.00304529881994671,0.000380662352493338,0.0194137799771603,0.00799390940236011,0.0277883517320137,0
"watsobo01",1,444,333,3,"N",1946,4,10,"USA","CA","Los Angeles",NA,NA,NA,"","","","Bob","Watson","Robert Jose",201,72,"R","R","1966-09-09",1984-09-30,"watsb001","watsobo01",19,4,1832,6185,802,1826,307,41,184,989,27,28,653,796,98,48,11,65,173,1668,1568,40039,9848,679,110,773,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"1b",0,1,0,0,0,0,0,0,1294,0.295230396119644,0.447372675828618,0.363544813695871,0.152142279708973,0.200722340580768,0.129668552950687,0.295230396119644,0.209215844785772,0.0496362166531932,0.00662894098625707,0.029749393694422,0.159902991107518,0.00436540016168149,0.00452708164915117,0.105578011317704,0.128698464025869,0.0158447857720291,0.00776071139854487,0.00177849636216653,0.0105092966855295,0.0279708973322555,0
"thomade01",0,0,0,0,"N",1951,1,14,"USA","CA","Los Angeles",NA,NA,NA,"","","","Derrel","Thomas","Derrel Osborn",160,72,"B","R","1971-09-14",1985-10-05,"thomd001","thomade01",15,7,1597,4677,585,1163,154,54,43,370,140,92,456,593,32,25,81,29,73,1630,1148,32364,2948,2572,201,550,3,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,912,0.248663673294847,0.332264271969211,0.316946211683054,0.0836005986743639,0.14838731328807,0.125080179602309,0.248663673294847,0.194996792815908,0.0329270900149669,0.0115458627325208,0.00919392773145179,0.0791105409450502,0.0299337181954244,0.0196707290998503,0.0974983964079538,0.126790677784905,0.00684199273038272,0.0053453068206115,0.0173187940987813,0.00620055591190934,0.0156082959161856,0
"oglivbe01",1,430,323,0,"N",1949,2,11,"Panama","Colon","Colon",NA,NA,NA,"","","","Ben","Oglivie","Benjamin Ambrosio",160,74,"L","L","1971-09-04",1986-10-05,"oglib001","oglivbe01",16,3,1754,5913,784,1615,277,33,235,901,87,70,560,852,105,35,21,69,122,1483,1400,37498,3399,121,74,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"lf",0,0,0,0,0,1,0,0,1070,0.273127008286826,0.450363605614747,0.336019461760681,0.177236597327922,0.206020704573548,0.132589210214781,0.273127008286826,0.180957212920683,0.0468459326906815,0.00558092338914257,0.0397429392863183,0.15237612041265,0.0147133434804668,0.0118383223406054,0.0947065787248436,0.144089294774226,0.0177574835109082,0.00591916117030272,0.00355149670218163,0.0116692034500254,0.0206325046507695,1
"rudijo01",1,427,321,0,"N",1946,9,7,"USA","CA","Modesto",NA,NA,NA,"","","","Joe","Rudi","Joseph Oden",200,74,"R","R","1967-04-11",1982-10-03,"rudij101","rudijo01",16,4,1547,5556,684,1468,287,39,179,810,25,15,369,870,59,35,65,51,129,1445,1370,35737,4167,159,41,180,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"lf",0,0,0,0,0,1,0,0,963,0.264218862491001,0.426565874730022,0.311429046747629,0.162347012239021,0.189610954301075,0.123110151187905,0.264218862491001,0.173326133909287,0.0516558675305976,0.00701943844492441,0.0322174226061915,0.145788336933045,0.0044996400287977,0.00269978401727862,0.066414686825054,0.15658747300216,0.0106191504679626,0.00629949604031678,0.011699064074874,0.0091792656587473,0.0232181425485961,3
"auerbri01",0,0,0,0,"N",1950,2,15,"USA","CA","Woodland Hills",NA,NA,NA,"","","","Rick","Auerbach","Frederick Steven",165,72,"R","R","1971-04-13",1981-08-12,"auerr101","auerbri01",11,4,624,1407,167,309,56,5,9,86,36,21,127,198,10,6,22,5,36,533,377,10699,686,1158,84,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,239,0.219616204690832,0.285714285714286,0.286084142394822,0.0660980810234541,0.133192312703583,0.118692253020611,0.219616204690832,0.169864960909737,0.0398009950248756,0.00355366027007818,0.00639658848614072,0.0611229566453447,0.0255863539445629,0.0149253731343284,0.0902629708599858,0.140724946695096,0.00710732054015636,0.00426439232409382,0.015636105188344,0.00355366027007818,0.0255863539445629,0
"joynewa01",1,545,409,0,"N",1962,6,16,"USA","GA","Atlanta",NA,NA,NA,"","","","Wally","Joyner","Wallace Keith",185,74,"L","L","1986-04-08",2001-06-14,"joynw001","joynewa01",16,5,2033,7127,973,2060,409,26,204,1106,60,39,833,825,108,38,26,91,168,1913,1798,48180,16081,1470,99,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1b",0,1,0,0,0,0,0,0,1421,0.289041672512979,0.439595902904448,0.3623439238472,0.150554230391469,0.206030547550432,0.136523081240354,0.289041672512979,0.199382629437351,0.0573874000280623,0.00364809877929002,0.0286235442682756,0.155184509611337,0.00841868949066929,0.00547214816893504,0.116879472428792,0.115756980496703,0.0151536410832047,0.00533183667742388,0.00364809877929002,0.0127683457275151,0.023572330573874,0
"readyra01",0,0,0,0,"N",1960,1,8,"USA","CA","San Mateo",NA,NA,NA,"","","","Randy","Ready","Randy Max",180,71,"R","R","1983-09-04",1995-07-09,"readr001","readyra01",13,5,777,2110,312,547,107,21,40,239,27,15,326,276,8,12,21,19,41,628,503,13460,918,937,65,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,379,0.259241706161137,0.386729857819905,0.358735306039724,0.127488151658768,0.20972435949573,0.147867298578199,0.259241706161137,0.179620853080569,0.0507109004739337,0.00995260663507109,0.018957345971564,0.113270142180095,0.0127962085308057,0.00710900473933649,0.154502369668246,0.130805687203791,0.0037914691943128,0.00568720379146919,0.00995260663507109,0.00900473933649289,0.0194312796208531,0
"davissp01",2,153,115,1,"N",1904,12,20,"USA","AL","Birmingham",1984,8,14,"USA","AL","Birmingham","Spud","Davis","Virgil Lawrence",197,73,"R","R","1928-04-30",1945-09-05,"davis101","davissp01",16,4,1458,4255,388,1312,244,22,77,647,6,0,386,326,0,22,50,0,100,1289,0,0,4423,688,84,101,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,969,0.30834312573443,0.430317273795535,0.368861248123526,0.121974148061105,0.18780274501394,0.091186839012926,0.30834312573443,0.227732079905993,0.0573443008225617,0.00517038777908343,0.018096357226792,0.152056404230317,0.00141010575793184,0,0.090716803760282,0.0766157461809636,0,0.00517038777908343,0.0117508813160987,0,0.0235017626321974,0
"garciki01",0,0,0,0,"N",1953,10,14,"USA","CA","Martinez",NA,NA,NA,"","","","Kiko","Garcia","Alfonso Rafael",180,71,"R","R","1976-09-11",1985-05-05,"garck001","garciki01",10,3,619,1470,162,351,56,16,12,112,34,22,95,285,7,4,20,6,48,633,401,11120,772,1319,86,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,267,0.238775510204082,0.32312925170068,0.285714285714286,0.0843537414965987,0.133648979591837,0.110204081632653,0.238775510204082,0.181632653061225,0.0380952380952381,0.0108843537414966,0.00816326530612245,0.0761904761904762,0.0231292517006803,0.0149659863945578,0.0646258503401361,0.193877551020408,0.00476190476190476,0.00272108843537415,0.0136054421768707,0.00408163265306122,0.0326530612244898,0
"dickebi01",9,264,198,202,"Y",1907,6,6,"USA","LA","Bastrop",1993,11,12,"USA","AR","Little Rock","Bill","Dickey","William Malcolm",185,73,"L","R","1928-08-15",1946-09-08,"dickb101","dickebi01",17,1,1789,6300,930,1969,343,72,202,1209,37,29,678,289,0,31,51,0,49,1708,0,0,7965,954,108,137,76,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"c",1,0,0,0,0,0,0,0,1352,0.312539682539683,0.486031746031746,0.382080182622343,0.173492063492063,0.226418404907975,0.147619047619048,0.312539682539683,0.214603174603175,0.0544444444444444,0.0114285714285714,0.0320634920634921,0.191904761904762,0.00587301587301587,0.0046031746031746,0.107619047619048,0.0458730158730159,0,0.00492063492063492,0.00809523809523809,0,0.00777777777777778,20
"caseydo01",0,0,0,0,"N",1870,3,15,"USA","MA","Lawrence",1936,12,31,"USA","MI","Detroit","Doc","Casey","James Patrick",157,66,"B","R","1898-09-14",1907-10-05,"cased101","caseydo01",10,4,1114,4341,584,1122,137,52,9,354,191,0,270,0,0,55,139,0,0,1110,0,0,1336,2206,331,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,924,0.258465791292329,0.32020271826768,0.310115730818688,0.0617369269753513,0.125402743249036,0.134531214005989,0.258465791292329,0.212854181064271,0.0315595484911311,0.0119788067265607,0.00207325501036628,0.0815480304077402,0.0439990785533287,0,0.0621976503109882,0,0,0.0126698917300161,0.032020271826768,0,0,0
"herrmed01",0,0,0,0,"N",1946,8,27,"USA","CA","San Diego",2013,12,22,"USA","CA","San Diego","Ed","Herrmann","Edward Martin",195,73,"L","R","1967-09-01",1978-09-15,"herre102","herrmed01",11,5,922,2729,247,654,92,4,80,320,6,8,260,361,55,29,15,24,76,817,746,19503,4230,442,61,65,125,189,496,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,478,0.239648222792232,0.364235983876878,0.309993425378041,0.124587761084646,0.166156812855708,0.0905093440820813,0.239648222792232,0.175155734701356,0.0337119824111396,0.00146573836570172,0.0293147673140344,0.117259069256138,0.00219860754855258,0.00293147673140344,0.0952729937706119,0.13228288750458,0.0201539025283987,0.0106266031513375,0.00549651887138146,0.00879443019421033,0.0278490289483327,0
"hernake01",9,515,387,52,"N",1953,10,20,"USA","CA","San Francisco",NA,NA,NA,"","","","Keith","Hernandez","Keith",180,72,"L","L","1974-08-30",1990-07-24,"hernk001","hernake01",17,3,2088,7370,1124,2182,426,60,162,1071,98,63,1070,1012,130,32,10,71,161,2021,1948,51953,17916,1682,115,1654,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,"1b",0,1,0,0,0,0,0,0,1534,0.29606512890095,0.436092265943012,0.384408287486831,0.140027137042062,0.212372661357423,0.152510176390773,0.29606512890095,0.208141112618725,0.0578018995929444,0.00814111261872456,0.0219810040705563,0.145318860244233,0.0132971506105834,0.00854816824966079,0.145183175033921,0.137313432835821,0.0176390773405699,0.00434192672998643,0.00135685210312076,0.00963364993215739,0.0218453188602442,5
"gutieri01",0,0,0,0,"N",1970,5,23,"USA","FL","Miami",NA,NA,NA,"","","","Ricky","Gutierrez","Ricardo",175,73,"R","R","1993-04-13",2004-10-03,"gutir001","gutieri01",12,6,1119,3632,471,967,141,25,38,357,50,30,364,586,20,48,51,31,112,1079,940,25247,1460,2597,127,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,763,0.26624449339207,0.350220264317181,0.33840490797546,0.0839757709251102,0.157637336621455,0.129680616740088,0.26624449339207,0.210077092511013,0.0388215859030837,0.00688325991189427,0.0104625550660793,0.0982929515418502,0.0137665198237885,0.00825991189427313,0.100220264317181,0.161343612334802,0.00550660792951542,0.013215859030837,0.0140418502202643,0.0085352422907489,0.0308370044052863,0
"cepedor01",16,456,342,335,"Y",1937,9,17,"P.R.","","Ponce",NA,NA,NA,"","","","Orlando","Cepeda","Orlando Manuel",210,74,"R","R","1958-04-15",1974-09-19,"cepeo101","cepedor01",17,6,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,4,74,218,1918,1861,49270,14829,1030,177,1195,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"1b",0,1,0,0,0,0,0,0,1528,0.296581304402674,0.499432319919263,0.349902197675757,0.202851015516589,0.220066580766077,0.142676926958496,0.296581304402674,0.19275892519238,0.0526050208149363,0.00340608048442034,0.0478112779109373,0.172196291156806,0.0179134603254699,0.0100920903242084,0.0741768638829318,0.147470669862495,0.0194272738741012,0.0128674151633657,0.00050460451621042,0.00933518354989277,0.0275009461334679,4
"carrema01",0,0,0,0,"N",1963,7,19,"USA","IL","Chicago",NA,NA,NA,"","","","Mark","Carreon","Mark Steven",170,72,"R","L","1987-09-08",1996-08-23,"carrm001","carrema01",10,4,738,2012,246,557,108,5,69,289,12,11,140,246,9,19,2,17,53,565,449,12155,2103,116,30,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,375,0.276838966202783,0.438369781312127,0.327239488117002,0.161530815109344,0.196294171638366,0.122266401590457,0.276838966202783,0.186381709741551,0.0536779324055666,0.00248508946322068,0.0342942345924453,0.143638170974155,0.00596421471172962,0.00546719681908549,0.0695825049701789,0.122266401590457,0.00447316103379722,0.00944333996023857,0.00099403578528827,0.0084493041749503,0.0263419483101392,0
"difelmi01",0,0,0,0,"N",1969,5,28,"USA","PA","Philadelphia",NA,NA,NA,"","","","Mike","Difelice","Michael William",205,74,"R","R","1996-09-01",2008-04-18,"difem001","difelmi01",13,7,550,1558,145,368,83,9,28,167,3,2,101,334,3,19,22,14,51,534,458,12086,3024,300,40,43,52,60,280,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,248,0.23620025673941,0.354942233632863,0.288416075650118,0.118741976893453,0.167096151568976,0.0930680359435173,0.23620025673941,0.159178433889602,0.0532734274711168,0.00577663671373556,0.0179717586649551,0.107188703465982,0.00192554557124519,0.00128369704749679,0.0648267008985879,0.214377406931964,0.00192554557124519,0.0121951219512195,0.0141206675224647,0.00898587933247754,0.0327342747111682,0
"youngro01",18,274,206,48,"Y",1897,4,10,"USA","TX","Shiner",1927,10,22,"USA","TX","San Antonio","Ross","Youngs","Royce Middlebrook",162,68,"L","R","1917-09-25",1926-08-10,"younr101","youngro01",10,1,1211,4627,812,1491,236,93,42,592,153,83,550,390,0,37,119,0,0,1211,0,0,2171,207,120,48,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,1120,0.322239031770045,0.440674303004106,0.398542385884158,0.118435271234061,0.200260069044879,0.175491679273828,0.322239031770045,0.242057488653555,0.0510049708234277,0.0200994164685541,0.00907715582450832,0.127944672574022,0.0330667819321375,0.0179381888912903,0.118867516749514,0.0842878755132915,0,0.00799654203587638,0.0257186081694402,0,0,5
"espinal01",0,0,0,0,"N",1962,2,19,"Venezuela","Carabobo","Valencia",NA,NA,NA,"","","","Alvaro","Espinoza","Alvaro Alberto",170,72,"R","R","1984-09-14",1997-07-12,"espia001","espinal01",12,5,942,2478,252,630,105,9,22,201,13,19,76,324,1,16,73,16,66,954,695,19165,1183,2132,110,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,494,0.254237288135593,0.330508474576271,0.279195668986852,0.076271186440678,0.116591953578337,0.101694915254237,0.254237288135593,0.199354317998386,0.0423728813559322,0.0036319612590799,0.00887812752219532,0.0811138014527845,0.00524616626311542,0.00766747376916868,0.0306698950766747,0.130750605326877,0.000403551251008878,0.00645682001614205,0.0294592413236481,0.00645682001614205,0.026634382566586,0
"snydefr01",0,0,0,0,"N",1894,5,27,"USA","TX","San Antonio",1962,1,5,"USA","TX","San Antonio","Frank","Snyder","Frank Elton",185,74,"R","R","1912-08-25",1927-09-29,"snydf101","snydefr01",16,2,1392,4229,331,1122,170,44,47,525,37,20,281,416,0,11,98,0,0,1299,0,0,4764,1359,119,134,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,861,0.265310948214708,0.359659493970206,0.312762663127627,0.0943485457554978,0.146916567131166,0.0782690943485458,0.265310948214708,0.203594230314495,0.04019862851738,0.0104043509103807,0.0111137384724521,0.124142823362497,0.00874911326554741,0.00472925041380941,0.0664459683140222,0.0983684086072358,0,0.00260108772759518,0.0231733270276661,0,0,3
"battsma01",0,0,0,0,"N",1921,10,16,"USA","TX","San Antonio",2013,7,14,"USA","LA","Baton Rouge","Matt","Batts","Matthew Daniel",200,71,"R","R","1947-09-10",1956-05-08,"battm101","battsma01",10,5,546,1605,163,432,95,11,26,220,6,4,143,163,0,3,16,5,52,474,60,1641,1962,221,38,32,37,8,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,300,0.269158878504673,0.390654205607477,0.329157175398633,0.121495327102804,0.182587129840547,0.101557632398754,0.269158878504673,0.186915887850467,0.059190031152648,0.00685358255451713,0.0161993769470405,0.137071651090343,0.00373831775700935,0.00249221183800623,0.0890965732087227,0.101557632398754,0,0.00186915887850467,0.00996884735202492,0.00311526479750779,0.032398753894081,0
"hubbagl01",0,0,0,0,"N",1957,9,25,"Germany","","Hahn",NA,NA,NA,"","","","Glenn","Hubbard","Glenn Dee",150,69,"R","R","1978-07-14",1989-07-29,"hubbg001","hubbagl01",12,2,1354,4441,545,1084,214,22,70,448,35,35,539,640,53,33,70,39,83,1332,1272,33618,2795,4444,127,975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2b",0,0,1,0,0,0,0,0,778,0.244089169106057,0.349470839900923,0.327790973871734,0.105381670794866,0.17660900180036,0.122720108083765,0.244089169106057,0.175185768970952,0.0481873451925242,0.00495383922539968,0.0157622157171808,0.100878180589957,0.00788110785859041,0.00788110785859041,0.121369061022292,0.144111686557082,0.0119342490430083,0.00743075883809953,0.0157622157171808,0.00878180589957217,0.0186894843503715,1
"rosebjo01",0,0,0,0,"N",1933,5,13,"USA","OH","Ashland",2002,8,16,"USA","CA","Los Angeles","John","Roseboro","John Junior",190,71,"L","R","1957-06-14",1970-08-11,"rosej101","rosebjo01",14,4,1585,4847,512,1206,190,44,104,548,67,56,547,677,110,36,44,53,76,1489,1358,36057,9332,678,107,115,111,436,406,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"c",1,0,0,0,0,0,0,0,868,0.248813699195379,0.370538477408706,0.326281232901696,0.121724778213328,0.174148222594454,0.105632349907159,0.248813699195379,0.179079843201981,0.0391995048483598,0.00907778007014648,0.0214565710748917,0.113059624510006,0.0138229832886321,0.0115535382710955,0.112853311326594,0.139674025170208,0.0226944501753662,0.00742727460284712,0.00907778007014648,0.0109345987208583,0.0156798019393439,0
"burnsto01",0,0,0,0,"N",1857,3,30,"USA","PA","Honesdale",1902,3,19,"USA","NJ","Jersey City","Tom","Burns","Thomas Everett",152,67,"R","R","1880-05-01",1892-07-22,"burnt101","burnsto01",13,2,1251,4920,722,1299,236,69,39,683,162,0,270,454,0,8,0,0,0,1261,0,0,1868,3157,739,267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,955,0.264024390243902,0.363821138211382,0.303385917660639,0.0997967479674797,0.148187572143132,0.146747967479675,0.264024390243902,0.194105691056911,0.0479674796747967,0.0140243902439024,0.00792682926829268,0.138821138211382,0.0329268292682927,0,0.0548780487804878,0.0922764227642276,0,0.0016260162601626,0,0,0,0
"lopezlu02",0,0,0,0,"N",1970,9,4,"P.R.","","Cidra",NA,NA,NA,"","","","Luis","Lopez","Luis Manuel",175,71,"B","R","1993-09-07",2005-06-19,"lopel002","lopezlu02",11,5,721,1620,171,390,85,7,22,151,10,12,100,343,11,26,24,13,40,624,327,10434,672,1042,69,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,276,0.240740740740741,0.342592592592593,0.293348493462194,0.101851851851852,0.154610869565217,0.105555555555556,0.240740740740741,0.17037037037037,0.0524691358024691,0.00432098765432099,0.0135802469135802,0.0932098765432099,0.00617283950617284,0.00740740740740741,0.0617283950617284,0.211728395061728,0.00679012345679012,0.0160493827160494,0.0148148148148148,0.00802469135802469,0.0246913580246914,0
"cuyleki01",13,269,202,90,"Y",1898,8,30,"USA","MI","Harrisville",1950,2,11,"USA","MI","Ann Arbor","Kiki","Cuyler","Hazen Shirley",180,70,"R","R","1921-09-29",1938-09-14,"cuylk101","cuyleki01",18,4,1879,7161,1305,2299,394,157,128,1065,328,27,676,752,0,85,176,0,53,1807,0,0,4034,191,121,44,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,1620,0.321044546850998,0.473537215472699,0.386266094420601,0.152492668621701,0.213971219389043,0.182237117720989,0.321044546850998,0.22622538751571,0.0550202485686357,0.0219243122468929,0.0178745985197598,0.148722245496439,0.0458036587068845,0.00377042312526183,0.0944002234324815,0.105013266303589,0,0.011869850579528,0.0245775729646697,0,0.00740120094958805,9
"cabelen01",0,0,0,0,"N",1949,10,8,"USA","KS","Fort Riley",NA,NA,NA,"","","","Enos","Cabell","Enos Milton",170,76,"R","R","1972-09-17",1986-09-29,"cabee001","cabelen01",15,5,1688,5952,753,1647,263,56,60,596,238,124,259,691,31,23,32,38,134,1659,1408,37657,5442,1908,175,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,1268,0.276713709677419,0.369959677419355,0.307557397959184,0.0932459677419354,0.13416974843775,0.126512096774194,0.276713709677419,0.213037634408602,0.0441868279569892,0.00940860215053763,0.0100806451612903,0.100134408602151,0.0399865591397849,0.0208333333333333,0.0435147849462366,0.116095430107527,0.00520833333333333,0.00386424731182796,0.00537634408602151,0.00638440860215054,0.0225134408602151,0
"prattto02",0,0,0,0,"N",1967,2,9,"USA","NE","Bellevue",NA,NA,NA,"","","","Todd","Pratt","Todd Alan",195,75,"R","R","1992-07-29",2006-09-27,"pratt001","prattto02",14,4,662,1612,194,404,84,3,49,224,6,2,208,454,16,28,7,14,39,567,426,12098,3192,162,23,38,38,51,256,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,268,0.250620347394541,0.397642679900744,0.343716433941998,0.147022332506204,0.211839328277356,0.120347394540943,0.250620347394541,0.166253101736973,0.0521091811414392,0.00186104218362283,0.0303970223325062,0.138957816377171,0.00372208436724566,0.00124069478908189,0.129032258064516,0.281637717121588,0.00992555831265509,0.0173697270471464,0.0043424317617866,0.0086848635235732,0.0241935483870968,0
