"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","debutYear"
"mathemi01",0,0,0,0,"N",1970,9,22,"USA","OH","Columbus",NA,NA,NA,"","","","Mike","Matheny","Michael Scott",205,75,"R","R",1994-04-07,2006-05-31,"mathm001","mathemi01",13,5,1305,3877,353,925,190,9,67,443,8,14,266,795,54,45,65,34,97,1303,1142,30251,7145,614,44,89,60,128,552,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,659,0.238586535981429,0.344080474593758,0.292752250118427,0.105493938612329,0.152132965451056,0.0910497807583183,0.238586535981429,0.169976786174877,0.0490069641475368,0.00232138251225174,0.017281403146763,0.114263605880836,0.00206345112200155,0.00361103946350271,0.0686097498065515,0.205055455248904,0.0139282950735104,0.0116069125612587,0.0167655403662626,0.00876966726850658,0.0250193448542688,0,1994
"fischmi01",0,0,0,0,"N",1955,9,13,"USA","CA","Sacramento",NA,NA,NA,"","","","Mike","Fischlin","Michael Thomas",165,73,"R","R",1977-09-03,1987-05-11,"fiscm001","fischmi01",10,4,517,941,109,207,29,6,3,68,24,13,92,142,1,5,39,5,11,498,302,8569,637,948,59,190,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,169,0.219978746014878,0.273113708820404,0.291466922339406,0.053134962805526,0.128853358925144,0.115834218916047,0.219978746014878,0.179596174282678,0.0308182784272051,0.00637619553666312,0.00318809776833156,0.0722635494155154,0.0255047821466525,0.0138150903294368,0.0977683315621679,0.150903294367694,0.00106269925611052,0.0053134962805526,0.0414452709883103,0.0053134962805526,0.0116896918172157,0,1977
"camermi01",1,442,332,0,"N",1973,1,8,"USA","GA","La Grange",NA,NA,NA,"","","","Mike","Cameron","Michael Terrance",210,74,"R","R",1995-08-27,2011-09-12,"camem001","camermi01",17,8,1955,6839,1064,1700,383,59,278,968,297,83,867,1901,19,87,31,60,114,1921,1807,48572,4952,76,71,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,980,0.248574352975581,0.443778330165229,0.337960015280784,0.195203977189648,0.242682282358948,0.155578300921187,0.248574352975581,0.143295803480041,0.0560023395233221,0.008626992250329,0.0406492177218892,0.141541160988449,0.0434274016669104,0.0121362772335137,0.126772920017546,0.277964614709753,0.0027781839450212,0.0127211580640445,0.00453282643661354,0.00877321245796169,0.0166691036701272,0,1995
"virgioz02",0,0,0,0,"N",1956,12,7,"P.R.","","Mayaguez",NA,NA,NA,"","","","Ozzie","Virgil","Osvaldo Jose",180,73,"R","R",1980-10-05,1990-04-24,"virgo001","virgioz02",11,3,739,2258,258,549,84,6,98,307,4,5,248,453,21,29,8,12,81,677,608,16324,3582,360,52,46,46,162,654,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"c",1,0,0,0,0,0,0,0,361,0.243135518157662,0.41585473870682,0.324303101688261,0.172719220549159,0.210602850356295,0.114260407440213,0.243135518157662,0.159875996457042,0.0372010628875111,0.00265721877767936,0.0434012400354296,0.135961027457927,0.00177147918511957,0.00221434898139947,0.109831709477414,0.200620017714792,0.00930026572187777,0.0128432240921169,0.00354295837023915,0.00531443755535872,0.0358724534986714,0,1980
"sundbji01",1,460,345,1,"N",1951,5,18,"USA","IL","Galesburg",NA,NA,NA,"","","","Jim","Sundberg","James Howard",190,72,"R","R",1974-04-04,1989-09-24,"sundj001","sundbji01",16,4,1962,6021,621,1493,243,36,95,624,20,37,699,963,31,22,118,38,159,1930,1777,47760,9773,1007,81,145,130,442,1012,708,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"c",1,0,0,0,0,0,0,0,1119,0.247965454243481,0.347616674970935,0.326548672566372,0.0996512207274539,0.169328078233812,0.103139013452915,0.247965454243481,0.185849526656702,0.0403587443946188,0.00597907324364723,0.0157781099485135,0.103637269556552,0.0033217073575818,0.00614515861152632,0.116093672147484,0.159940209267564,0.00514864640425179,0.00365387809333998,0.0195980734097326,0.00631124397940541,0.0264075734927753,2,1974
"northbi01",0,0,0,0,"N",1948,5,15,"USA","WA","Seattle",NA,NA,NA,"","","","Bill","North","William Alex",185,71,"B","R",1971-09-03,1981-06-11,"nortb101","northbi01",11,4,1169,3900,640,1016,120,31,20,230,395,162,627,665,28,25,55,14,50,1066,991,25813,2820,63,57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,845,0.26051282051282,0.322564102564103,0.365308804204993,0.0620512820512821,0.165498457470251,0.164102564102564,0.26051282051282,0.216666666666667,0.0307692307692308,0.00794871794871795,0.00512820512820513,0.058974358974359,0.101282051282051,0.0415384615384615,0.160769230769231,0.170512820512821,0.00717948717948718,0.00641025641025641,0.0141025641025641,0.00358974358974359,0.0128205128205128,0,1971
"renteed01",1,442,332,2,"N",1976,8,7,"Colombia","Atlantico","Barranquilla",NA,NA,NA,"","","","Edgar","Renteria","Edgar Enrique",200,73,"R","R",1996-05-10,2011-09-28,"rente001","renteed01",16,7,2152,8142,1200,2327,436,29,140,923,294,108,718,1182,42,31,99,76,241,2119,2053,54075,2966,5706,272,1219,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,"ss",0,0,0,0,1,0,0,0,1722,0.285802014247114,0.398059444853844,0.343035574885692,0.112257430606731,0.17220118767507,0.147383935151069,0.285802014247114,0.211495946941783,0.0535494964382216,0.00356177843281749,0.0171947924342913,0.113362810120364,0.0361090641120118,0.0132645541635962,0.0881847211987227,0.145173176123803,0.0051584377302874,0.00380741832473594,0.0121591746499632,0.00933431589290101,0.0295996069761729,4,1996
"ashbyal01",0,0,0,0,"N",1951,7,8,"USA","CA","Long Beach",NA,NA,NA,"","","","Alan","Ashby","Alan Dean",185,74,"B","R",1973-07-03,1989-05-09,"ashba001","ashbyal01",17,3,1370,4123,397,1010,183,13,90,513,7,10,461,622,66,11,55,41,125,1305,1192,31591,7096,685,114,75,113,333,1112,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,724,0.244967256851807,0.361144797477565,0.319672131147541,0.116177540625758,0.172313829321663,0.0962891098714528,0.244967256851807,0.175600291050206,0.0443851564394858,0.00315304390007276,0.0218287654620422,0.124423963133641,0.00169779286926995,0.00242541838467136,0.111811787533349,0.150861023526558,0.0160077613388309,0.00266796022313849,0.0133398011156925,0.00994421537715256,0.0303177298083919,0,1973
"javiest01",0,0,0,0,"N",1964,1,9,"D.R.","Duarte","San Francisco de Macoris",NA,NA,NA,"","","","Stan","Javier","Stanley Julian Antonio",185,72,"B","R",1984-04-15,2001-10-06,"javis001","javiest01",17,8,1763,5047,781,1358,225,40,57,503,246,51,578,839,26,25,67,38,102,1556,1179,33487,3264,66,43,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,1036,0.269070735090153,0.363384188626907,0.344760900140647,0.0943134535367545,0.169780784175203,0.154745393302952,0.269070735090153,0.205270457697642,0.0445809391717852,0.00792550029720626,0.0112938379235189,0.0996631662373687,0.0487418268278185,0.010105012878938,0.11452347929463,0.166237368733901,0.00515157519318407,0.00495343768575391,0.0132752129978205,0.00752922528234595,0.020210025757876,0,1984
"plummbi01",0,0,0,0,"N",1947,3,21,"USA","CA","Oakland",NA,NA,NA,"","","","Bill","Plummer","William Francis",190,73,"R","R",1968-04-19,1978-09-07,"plumb101","plummbi01",10,3,367,892,72,168,37,1,14,82,4,3,95,191,10,4,6,10,22,353,249,7102,1294,98,24,17,18,81,146,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,116,0.188340807174888,0.27914798206278,0.266733266733267,0.0908071748878924,0.151257114026236,0.0807174887892377,0.188340807174888,0.130044843049327,0.0414798206278027,0.00112107623318386,0.015695067264574,0.0919282511210762,0.00448430493273543,0.00336322869955157,0.106502242152466,0.214125560538117,0.0112107623318386,0.00448430493273543,0.00672645739910314,0.0112107623318386,0.0246636771300448,0,1968
"curtich01",0,0,0,0,"N",1968,11,6,"USA","IN","Marion",NA,NA,NA,"","","","Chad","Curtis","Chad David",175,70,"R","R",1992-04-08,2001-09-30,"curtc001","curtich01",10,6,1204,4017,648,1061,195,16,101,461,212,98,510,676,11,40,34,49,102,1144,1011,27481,2484,74,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,749,0.264127458302216,0.396066716455066,0.349003466204506,0.13193925815285,0.200999609120521,0.161314413741598,0.264127458302216,0.186457555389594,0.0485436893203883,0.00398307194423699,0.025143141647996,0.114762260393328,0.0527757032611402,0.0243963156584516,0.126960418222554,0.168284789644013,0.00273836196166293,0.00995767986059248,0.00846402788150361,0.0121981578292258,0.0253920836445108,0,1992
"gagliph01",1,385,289,0,"N",1941,12,27,"USA","TN","Memphis",2016,12,20,"USA","MO","Hollister","Phil","Gagliano","Philip Joseph",180,73,"R","R",1963-04-16,1974-10-01,"gaglp101","gagliph01",12,4,702,1411,150,336,50,7,14,159,5,4,163,184,7,4,12,15,35,397,292,8159,697,570,40,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,265,0.238128986534373,0.313253012048193,0.315756434400502,0.07512402551382,0.150274905422446,0.106307583274274,0.238128986534373,0.18781006378455,0.0354358610914245,0.00496102055279943,0.00992204110559887,0.11268603827073,0.00354358610914245,0.00283486888731396,0.115520907158044,0.130403968816442,0.00496102055279943,0.00283486888731396,0.00850460666194188,0.0106307583274274,0.0248051027639972,0,1963
"delgaca01",1,549,412,21,"N",1972,6,25,"P.R.","","Aguadilla",NA,NA,NA,"","","","Carlos","Delgado","Carlos Juan",215,75,"L","R",1993-10-01,2009-05-10,"delgc001","delgaca01",17,3,2035,7283,1241,2038,483,18,473,1512,14,8,1109,1745,186,172,0,93,152,1827,1813,47952,15236,1067,131,1496,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,2,"1b",0,1,0,0,0,0,0,0,1064,0.279829740491556,0.545928875463408,0.383389164837704,0.266099134971852,0.294214520127494,0.170396814499519,0.279829740491556,0.146093642729644,0.0663188246601675,0.00247150899354662,0.0649457641081972,0.207606755457916,0.00192228477275848,0.00109844844157627,0.152272415213511,0.239599066318825,0.0255389262666484,0.0236166414938899,0,0.0127694631333242,0.0208705203899492,2,1993
"butlebr01",1,496,372,2,"N",1957,6,15,"USA","CA","Los Angeles",NA,NA,NA,"","","","Brett","Butler","Brett Morgan",160,70,"L","L",1981-08-20,1997-09-28,"butlb001","butlebr01",17,5,2213,8180,1359,2375,277,131,54,578,558,257,1129,907,23,38,147,51,62,2159,2080,54791,5297,122,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,1913,0.290342298288509,0.376039119804401,0.376888699723345,0.0856968215158924,0.174684522666667,0.166136919315403,0.290342298288509,0.233863080684597,0.0338630806845966,0.0160146699266504,0.00660146699266504,0.0706601466992665,0.0682151589242054,0.0314180929095355,0.1380195599022,0.110880195599022,0.00281173594132029,0.00464547677261614,0.0179706601466993,0.00623471882640587,0.00757946210268949,0,1981
"hebneri01",1,443,333,1,"N",1947,11,26,"USA","MA","Boston",NA,NA,NA,"","","","Richie","Hebner","Richard Joseph",195,73,"L","R",1968-09-23,1985-10-03,"hebnr001","hebneri01",18,5,1908,6144,865,1694,273,57,203,890,38,40,687,741,95,74,44,67,105,1711,1567,41470,4308,2564,207,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,1161,0.275716145833333,0.437825520833333,0.352122776821572,0.162109375,0.208027163007125,0.140787760416667,0.275716145833333,0.18896484375,0.04443359375,0.00927734375,0.0330403645833333,0.144856770833333,0.00618489583333333,0.00651041666666667,0.11181640625,0.12060546875,0.0154622395833333,0.0120442708333333,0.00716145833333333,0.0109049479166667,0.01708984375,0,1968
"heathmi02",0,0,0,0,"N",1955,2,5,"USA","FL","Tampa",NA,NA,NA,"","","","Mike","Heath","Michael Thomas",180,71,"R","R",1978-06-03,1991-07-02,"heatm001","heathmi02",14,5,1325,4212,462,1061,173,27,86,469,54,40,278,616,24,22,41,32,121,1345,1087,29550,5287,593,116,80,65,307,571,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,775,0.251899335232669,0.3670465337132,0.299515845070423,0.115147198480532,0.155788716814159,0.10968660968661,0.251899335232669,0.183998100664767,0.0410731244064577,0.00641025641025641,0.0204178537511871,0.111348528015195,0.0128205128205128,0.00949667616334283,0.0660018993352327,0.14624881291548,0.0056980056980057,0.00522317188983856,0.0097340930674264,0.00759734093067426,0.0287274453941121,0,1978
"griffke01",1,473,353,22,"N",1950,4,10,"USA","PA","Donora",NA,NA,NA,"","","","Ken","Griffey","George Kenneth",190,71,"L","L",1973-08-25,1991-05-31,"grifk001","griffke01",19,4,2097,7229,1129,2143,364,77,152,859,200,83,719,898,51,14,31,55,106,1875,1748,45971,4578,199,89,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,1550,0.296444874809794,0.431179969567022,0.358737682424847,0.134735094757228,0.190195330153151,0.156176511274035,0.296444874809794,0.214414165168073,0.0503527458846313,0.010651542398672,0.0210264213584175,0.118826947018951,0.0276663438926546,0.0114815327154517,0.0994605062940932,0.124221884078019,0.00705491769262692,0.00193664407248582,0.00428828330336146,0.00760824457048001,0.0146631622631069,1,1973
"cangejo01",0,0,0,0,"N",1963,3,10,"USA","NY","Brooklyn",NA,NA,NA,"","","","John","Cangelosi","John Anthony",150,68,"B","L",1985-06-30,1999-09-22,"cangj001","cangejo01",13,7,1038,2004,328,501,73,15,12,134,154,61,358,322,7,31,29,10,27,620,408,11624,992,31,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,401,0.25,0.31936127744511,0.37037037037037,0.0693612774451098,0.184647662771285,0.163672654690619,0.25,0.200099800399202,0.0364271457085828,0.00748502994011976,0.00598802395209581,0.0668662674650699,0.0768463073852295,0.030439121756487,0.178642714570858,0.160678642714571,0.00349301397205589,0.0154690618762475,0.0144710578842315,0.00499001996007984,0.0134730538922156,0,1985
"burleri01",1,423,318,0,"N",1951,4,29,"USA","CA","Lynwood",NA,NA,NA,"","","","Rick","Burleson","Richard Paul",165,70,"R","R",1974-05-04,1987-07-08,"burlr001","burleri01",13,3,1346,5139,656,1401,256,23,50,449,72,68,420,477,11,28,84,46,138,1290,1252,33356,2349,4109,189,893,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"ss",0,0,0,0,1,0,0,0,1072,0.272621132516054,0.360575987546215,0.32824427480916,0.0879548550301615,0.153897829953753,0.127651294026075,0.272621132516054,0.208600895115781,0.0498151391321269,0.00447557890640202,0.00972951936174353,0.0873710838684569,0.0140105078809107,0.0132321463319712,0.0817279626386457,0.0928196147110333,0.00214049425958358,0.00544853084257638,0.0163455925277291,0.00895115781280405,0.0268534734384121,2,1974
"dejesiv01",0,0,0,0,"N",1953,1,9,"P.R.","","Santurce",NA,NA,NA,"","","","Ivan","de Jesus","Ivan",175,71,"R","R",1974-09-13,1988-07-15,"dejei001","dejesiv01",15,7,1371,4602,595,1167,175,48,21,324,194,88,466,664,48,16,87,22,65,1337,1231,32939,1854,4087,230,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,923,0.253585397653194,0.326162538026945,0.322953388170779,0.0725771403737505,0.143544563068406,0.12929161234246,0.253585397653194,0.200564971751412,0.0380269448066058,0.0104302477183833,0.0045632333767927,0.0704041720990874,0.0421555845284659,0.0191221208170361,0.101260321599305,0.144285093437636,0.0104302477183833,0.0034767492394611,0.0189048239895698,0.00478053020425902,0.0141242937853107,0,1974
"huntro01",1,385,289,0,"N",1941,2,23,"USA","MO","St. Louis",NA,NA,NA,"","","","Ron","Hunt","Ronald Kenneth",186,72,"R","R",1963-04-16,1974-09-28,"huntr101","huntro01",12,5,1483,5235,745,1429,223,23,39,370,65,55,555,382,22,243,103,22,100,1420,1362,35215,2822,3807,185,713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"2b",0,0,1,0,0,0,0,0,1144,0.272970391595033,0.346704871060172,0.367795210569777,0.0737344794651384,0.173602386872203,0.142311365807068,0.272970391595033,0.218529130850048,0.0425978987583572,0.00439350525310411,0.00744985673352436,0.0706781279847182,0.0124164278892073,0.0105062082139446,0.106017191977077,0.0729703915950334,0.00420248328557784,0.0464183381088825,0.0196752626552053,0.00420248328557784,0.0191021967526266,1,1963
"easlemi01",0,0,0,0,"N",1950,11,29,"USA","OH","Cleveland",NA,NA,NA,"","","","Mike","Easler","Michael Anthony",190,72,"L","R",1973-09-05,1987-10-04,"easlm001","easlemi01",14,6,1151,3677,465,1078,189,25,118,522,20,26,321,696,46,17,6,40,85,567,526,13587,1182,67,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,746,0.293173782975252,0.454446559695404,0.349198520345253,0.161272776720152,0.198754252930905,0.126461789502312,0.293173782975252,0.202882784878977,0.0514005983138428,0.0067990209409845,0.0320913788414468,0.141963557247756,0.0054392167527876,0.00707098177862388,0.087299428882241,0.189284742997008,0.0125101985314115,0.00462333423986946,0.00163176502583628,0.0108784335055752,0.0231166711993473,0,1973
"schmimi01",1,460,345,444,"Y",1949,9,27,"USA","OH","Dayton",NA,NA,NA,"","","","Mike","Schmidt","Michael Jack",195,74,"R","R",1972-09-12,1989-05-28,"schmm001","schmimi01",18,1,2404,8352,1506,2234,408,59,548,1595,174,92,1507,1883,201,79,16,108,156,2399,2324,60976,2836,5193,328,580,0,0,0,0,0,0,0,3,10,0,0,0,2,0,0,1,1,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,"3b",0,0,0,1,0,0,0,0,1219,0.267480842911877,0.527298850574713,0.380250846107904,0.259818007662835,0.287626734382936,0.180316091954023,0.267480842911877,0.1459530651341,0.0488505747126437,0.00706417624521073,0.0656130268199234,0.190972222222222,0.0208333333333333,0.0110153256704981,0.180435823754789,0.225454980842912,0.024066091954023,0.0094588122605364,0.00191570881226054,0.0129310344827586,0.0186781609195402,10,1972
"barrema02",0,0,0,0,"N",1958,6,23,"USA","CA","Arcadia",NA,NA,NA,"","","","Marty","Barrett","Martin Glenn",175,70,"R","R",1982-09-06,1991-05-07,"barrm001","barrema02",10,2,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102,33,81,911,864,23122,1827,2634,63,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,748,0.277679100059207,0.347246891651865,0.337175020101849,0.0695677915926584,0.145660418904404,0.123741859088218,0.277679100059207,0.221432800473653,0.0482534043812907,0.00266429840142096,0.00532859680284192,0.0929544108940201,0.0168738898756661,0.00621669626998224,0.0899940793368857,0.0618709295441089,0.00207223208999408,0.00473653049141504,0.0301953818827709,0.00976909413854352,0.0239786856127886,0,1982
"hillgl01",0,0,0,0,"N",1965,3,22,"USA","CA","Santa Cruz",NA,NA,NA,"","","","Glenallen","Hill","Glenallen",210,75,"R","R",1989-07-31,2001-05-31,"hillg001","hillgl01",13,7,1162,3715,528,1005,187,21,186,586,96,38,270,845,13,20,2,26,89,847,782,20106,1486,41,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,611,0.270524899057873,0.482368775235532,0.321260233192756,0.211843876177658,0.226089049278248,0.142126514131898,0.270524899057873,0.164468371467026,0.0503364737550471,0.00565275908479139,0.0500672947510094,0.157738896366083,0.0258411843876178,0.010228802153432,0.072678331090175,0.227456258411844,0.00349932705248991,0.0053835800807537,0.00053835800807537,0.00699865410497981,0.023956931359354,0,1989
"rayjo01",1,470,353,0,"N",1957,3,1,"USA","OK","Chouteau",NA,NA,NA,"","","","Johnny","Ray","John Cornelius",170,71,"B","R",1981-09-02,1990-09-30,"ray-j001","rayjo01",10,2,1353,5188,604,1502,294,36,53,594,80,49,353,329,39,12,48,56,126,1317,1260,34003,2757,3836,123,828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"2b",0,0,1,0,0,0,0,0,1119,0.289514263685428,0.39070932922128,0.332857906935283,0.101195065535852,0.155815834829443,0.116422513492675,0.289514263685428,0.215690053970702,0.0566692367000771,0.00693909020817271,0.0102158828064765,0.11449498843485,0.015420200462606,0.00944487278334618,0.068041634541249,0.0634155744024672,0.00751734772552043,0.0023130300693909,0.00925212027756361,0.0107941403238242,0.0242868157286045,1,1981
"brocklo01",1,395,297,315,"Y",1939,6,18,"USA","AR","El Dorado",NA,NA,NA,"","","","Lou","Brock","Louis Clark",170,71,"L","L",1961-09-10,1979-09-30,"brocl102","brocklo01",19,2,2616,10332,1610,3023,486,141,149,900,938,307,761,1730,124,49,47,46,114,2507,2449,64477,4394,142,196,29,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,"lf",0,0,0,0,0,1,0,0,2247,0.292586140147116,0.410181958962447,0.342599213442975,0.117595818815331,0.165677205350687,0.155826558265583,0.292586140147116,0.217479674796748,0.0470383275261324,0.0136469221835075,0.0144212156407278,0.0871080139372822,0.0907859078590786,0.0297135114208285,0.0736546651180797,0.167440960123887,0.0120015485869144,0.00474254742547425,0.00454897406116918,0.00445218737901665,0.0110336817653891,1,1961
"ledeeri01",0,0,0,0,"N",1973,11,22,"P.R.","","Ponce",NA,NA,NA,"","","","Ricky","Ledee","Ricardo Alberto",190,74,"L","L",1998-06-14,2007-07-07,"leder001","ledeeri01",10,7,855,2030,290,494,120,17,63,318,29,15,244,495,18,10,4,19,44,566,467,12555,959,20,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,294,0.243349753694581,0.412315270935961,0.324793747286149,0.168965517241379,0.219528315098468,0.142857142857143,0.243349753694581,0.144827586206897,0.0591133004926108,0.0083743842364532,0.0310344827586207,0.156650246305419,0.0142857142857143,0.00738916256157635,0.120197044334975,0.24384236453202,0.00886699507389163,0.00492610837438424,0.00197044334975369,0.00935960591133005,0.0216748768472906,0,1998
"cordewi01",0,0,0,0,"N",1971,10,3,"P.R.","","Mayaguez",NA,NA,NA,"","","","Wil","Cordero","Wilfredo",185,74,"R","R",1992-07-24,2005-07-18,"cordw001","cordewi01",14,7,1247,4311,587,1178,261,19,122,566,49,19,325,775,35,57,12,33,110,1110,1048,27581,3377,1344,120,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,776,0.273254465321271,0.427511018325215,0.330088870080406,0.154256553003943,0.198021701129823,0.136163303177917,0.273254465321271,0.180004639294827,0.0605427974947808,0.00440733008582695,0.0282996984458362,0.131292043609371,0.0113662723266064,0.00440733008582695,0.0753885409417769,0.179772674553468,0.00811876594757597,0.0132219902574809,0.00278357689631176,0.00765483646485734,0.0255161215495245,0,1992
